Accession	Class
MjCD00344399	2
MjCD00344400	2
MjCD00344401	2
MjCD00344402	2
MjCD00344403	2
MjCD00344404	1
MjCD00344405	0
MjCD00344406	2
MjCD00344407	2
MjCD00344408	0
MjCD00344409	2
MjCD00344410	2
MjCD00344411	2
MjCD00422971	2
MjCD00423051	2
MjCD00530847	2
MjCD00530853	2
MjCD00530854	2
MjCD00531126	2
MjCD00531209	2
MjCD00531224	2
MjCD00531225	1
MjCD00531226	2
MjCD00540177	2
MjCD00540178	2
MjCD00540179	2
MjCD00540400	2
MjCD00540401	2
MjCD00540533	1
MjCD00540996	1
MjCD00540997	2
MjCD00541017	2
MjCD00585216	2
MjCD00589060	0
MjCD00589061	2
MjCD00589062	0
MjCD00589063	2
MjCD00591398	2
MjCD00591399	2
MjCD00596696	2
MjCD00596697	2
MjCD00596698	2
MjCD00596699	2
MjCD00596700	2
MjCD00596701	2
MjCD00596702	1
MjCD00596703	2
MjCD00627818	0
MjCD00627819	2
MjCD00627820	2
MjCD00627821	2
MjCD00627822	2
MjCD00627823	2
MjCD00627824	2
MjCD00666068	2
MlCD00331634	0
MlCD00331635	1
MlCD00331636	0
MlCD00331637	1
MlCD00331638	0
MlCD00331639	1
MlCD00331640	0
MlCD00331641	0
MlCD00331642	2
MlCD00331643	1
MlCD00331644	0
MlCD00331645	1
MlCD00331646	2
MlCD00331647	2
MlCD00331648	1
MlCD00331649	0
MlCD00331650	0
MlCD00331651	1
MlCD00331652	0
MlCD00331653	2
MlCD00331654	0
MlCD00331655	1
MlCD00331656	2
MlCD00331719	1
MlCD00331720	2
MlCD00331721	2
MlCD00331722	0
MlCD00331723	2
MlCD00331724	2
MlCD00331725	2
MlCD00331851	2
MlCD00331852	2
MlCD00331853	2
MlCD00331854	0
MlCD00331855	0
MlCD00338243	2
MlCD00339009	2
MlCD00339010	0
MlCD00339011	1
MlCD00339012	0
MlCD00339013	2
MlCD00339014	0
MlCD00339015	1
MlCD00339016	0
MlCD00339017	0
MlCD00339018	2
MlCD00339019	0
MlCD00339020	1
MlCD00339021	0
MlCD00339022	2
MlCD00339023	1
MlCD00339024	0
MlCD00339025	1
MlCD00339026	1
MlCD00339027	0
MlCD00339028	0
MlCD00341391	2
MlCD00342688	2
MlCD00342759	2
MlCD00342761	2
MlCD00342762	2
MlCD00342764	2
MlCD00342765	2
MlCD00342768	2
MlCD00342771	2
MlCD00342773	0
MlCD00342775	2
MlCD00342776	2
MlCD00342777	2
MlCD00342781	2
MlCD00342784	1
MlCD00342785	0
MlCD00342787	1
MlCD00344527	0
MlCD00344528	0
MlCD00344529	0
MlCD00422992	0
MlCD00422993	0
MlCD00422997	2
MlCD00530820	2
MlCD00530821	2
MlCD00530935	2
MlCD00530936	2
MlCD00530937	0
MlCD00530938	0
MlCD00530939	0
MlCD00536151	1
MlCD00536319	0
MlCD00540029	0
MlCD00540351	0
MlCD00540352	2
MlCD00540866	2
MlCD00540974	2
MlCD00540975	0
MlCD00540976	0
MlCD00546455	1
MlCD00546456	1
MlCD00546457	1
MlCD00546458	1
MlCD00546459	1
MlCD00546460	1
MlCD00546461	1
MlCD00546462	1
MlCD00546463	1
MlCD00585215	2
MlCD00590951	0
MlCD00590952	2
MlCD00590953	0
MlCD00590954	0
MlCD00590955	2
MlCD00590956	0
MlCD00590957	0
MlCD00590958	0
MlCD00596616	0
MlCD00596617	0
MlCD00596618	2
MlCD00596619	2
MlCD00596620	2
MlCD00596621	2
MlCD00596622	1
MlCD00596623	0
MlCD00596624	0
MlCD00596704	1
MlCD00596705	1
MlCD00596706	1
MlCD00596707	1
MlCD00596708	1
MlCD00596709	1
MlCD00596710	1
MlCD00596711	1
MlCD00596712	1
MlCD00597060	1
MlCD00597061	1
MlCD00597062	2
MlCD00597063	2
MlCD00597064	1
MlCD00597065	1
MlCD00597066	2
MlCD00597067	1
MlCD00597068	0
MlCD00597069	0
MlCD00597070	2
MlCD00597071	1
MlCD00597072	2
MlCD00597073	2
MlCD00597074	1
MlCD00597075	0
MlCD00598432	2
MlCD00598433	0
MlCD00626495	0
MlCD00650430	2
MlCD00650431	2
MlCD00651800	1
MlCD00666047	0
MlCD00666117	0
MlCD00666118	2
MlCD00666121	1
MlCD00666123	1
MlCD00670656	0
MmCD00331419	2
MmCD00331657	2
MmCD00334778	2
MmCD00334779	1
MmCD00334780	1
MmCD00334781	2
MmCD00334782	1
MmCD00334783	1
MmCD00334784	1
MmCD00334785	2
MmCD00334786	1
MmCD00334787	1
MmCD00334843	2
MmCD00334844	2
MmCD00334845	2
MmCD00334849	2
MmCD00334904	2
MmCD00334905	2
MmCD00334943	2
MmCD00334944	2
MmCD00334945	2
MmCD00334946	2
MmCD00334947	2
MmCD00334948	0
MmCD00334949	0
MmCD00334950	2
MmCD00336884	2
MmCD00336885	2
MmCD00336886	2
MmCD00338271	0
MmCD00338272	2
MmCD00338273	0
MmCD00338274	0
MmCD00338275	2
MmCD00338276	2
MmCD00339396	1
MmCD00339397	1
MmCD00339527	1
MmCD00339528	1
MmCD00339529	1
MmCD00339530	1
MmCD00339691	1
MmCD00339692	2
MmCD00339726	0
MmCD00340059	2
MmCD00340060	1
MmCD00341370	0
MmCD00342509	2
MmCD00342510	2
MmCD00342511	2
MmCD00342512	2
MmCD00342513	2
MmCD00342514	0
MmCD00342515	2
MmCD00342516	2
MmCD00342517	2
MmCD00342518	2
MmCD00342519	2
MmCD00342520	2
MmCD00342521	2
MmCD00342522	2
MmCD00342523	2
MmCD00342588	2
MmCD00342589	2
MmCD00342590	2
MmCD00342591	2
MmCD00342592	2
MmCD00342593	2
MmCD00342594	2
MmCD00342595	2
MmCD00342596	2
MmCD00342597	2
MmCD00342958	2
MmCD00342959	2
MmCD00342960	2
MmCD00342961	1
MmCD00342962	1
MmCD00342963	2
MmCD00342964	2
MmCD00342965	2
MmCD00343488	1
MmCD00343879	1
MmCD00343880	0
MmCD00343881	0
MmCD00343882	2
MmCD00343883	2
MmCD00344157	2
MmCD00344158	2
MmCD00344159	2
MmCD00344160	2
MmCD00344161	1
MmCD00344162	0
MmCD00344163	2
MmCD00344164	0
MmCD00344165	2
MmCD00344166	0
MmCD00344170	0
MmCD00344171	2
MmCD00344172	2
MmCD00344173	2
MmCD00344455	2
MmCD00344456	2
MmCD00344457	2
MmCD00344458	2
MmCD00344459	0
MmCD00344460	2
MmCD00344541	0
MmCD00344599	2
MmCD00344600	2
MmCD00384949	2
MmCD00384950	2
MmCD00384951	0
MmCD00384952	2
MmCD00385307	2
MmCD00385308	1
MmCD00385309	1
MmCD00385310	1
MmCD00385311	0
MmCD00385312	0
MmCD00385313	2
MmCD00385314	1
MmCD00385315	1
MmCD00385316	2
MmCD00385329	2
MmCD00385330	2
MmCD00385331	2
MmCD00385487	2
MmCD00385488	2
MmCD00385624	2
MmCD00397358	2
MmCD00422961	0
MmCD00422962	2
MmCD00422972	2
MmCD00423014	2
MmCD00423112	2
MmCD00423116	1
MmCD00423155	1
MmCD00423473	2
MmCD00530790	0
MmCD00530806	2
MmCD00530807	2
MmCD00530815	2
MmCD00530910	2
MmCD00531038	2
MmCD00531039	2
MmCD00531040	1
MmCD00531041	1
MmCD00531042	2
MmCD00531125	2
MmCD00531199	2
MmCD00531200	2
MmCD00531206	2
MmCD00531259	2
MmCD00531260	1
MmCD00531280	1
MmCD00531281	2
MmCD00531282	2
MmCD00531294	1
MmCD00531965	1
MmCD00536135	1
MmCD00536136	1
MmCD00536137	1
MmCD00536385	0
MmCD00536386	2
MmCD00536387	0
MmCD00539690	2
MmCD00539691	2
MmCD00539692	2
MmCD00539693	2
MmCD00539695	0
MmCD00539696	0
MmCD00539697	0
MmCD00539698	1
MmCD00539699	0
MmCD00539700	1
MmCD00539701	1
MmCD00539702	0
MmCD00539703	0
MmCD00539704	1
MmCD00539705	1
MmCD00539706	1
MmCD00539707	0
MmCD00539708	0
MmCD00539709	1
MmCD00539710	0
MmCD00539711	0
MmCD00539712	0
MmCD00539713	0
MmCD00539714	0
MmCD00539715	0
MmCD00539716	0
MmCD00539717	1
MmCD00539718	1
MmCD00539719	0
MmCD00539720	0
MmCD00539721	0
MmCD00539722	1
MmCD00539723	1
MmCD00539724	1
MmCD00539945	0
MmCD00540402	2
MmCD00540403	1
MmCD00540405	2
MmCD00540406	1
MmCD00540407	2
MmCD00540643	0
MmCD00540644	2
MmCD00540645	0
MmCD00540646	2
MmCD00540647	0
MmCD00540648	2
MmCD00540649	0
MmCD00540650	0
MmCD00540767	1
MmCD00540768	1
MmCD00540769	2
MmCD00540770	0
MmCD00540771	1
MmCD00540772	1
MmCD00540773	0
MmCD00540774	0
MmCD00540833	2
MmCD00540834	1
MmCD00540835	1
MmCD00540995	2
MmCD00541007	1
MmCD00541010	1
MmCD00541011	2
MmCD00541012	1
MmCD00541018	1
MmCD00541019	1
MmCD00541020	2
MmCD00541021	1
MmCD00584202	2
MmCD00585062	1
MmCD00588680	2
MmCD00588681	2
MmCD00588682	2
MmCD00589075	2
MmCD00590199	2
MmCD00590200	2
MmCD00590201	2
MmCD00590282	2
MmCD00591116	0
MmCD00591117	0
MmCD00591118	0
MmCD00591119	2
MmCD00591120	0
MmCD00591257	2
MmCD00591258	2
MmCD00591259	2
MmCD00591260	2
MmCD00591261	2
MmCD00591262	2
MmCD00591263	2
MmCD00591394	2
MmCD00591395	0
MmCD00591396	2
MmCD00591397	0
MmCD00591475	2
MmCD00591492	1
MmCD00591552	2
MmCD00591561	2
MmCD00591569	0
MmCD00598746	2
MmCD00598777	2
MmCD00598778	2
MmCD00598779	2
MmCD00605608	0
MmCD00605609	0
MmCD00605610	2
MmCD00605611	0
MmCD00605612	2
MmCD00605614	2
MmCD00627684	2
MmCD00627685	2
MmCD00627686	0
MmCD00627687	1
MmCD00627688	1
MmCD00627689	2
MmCD00627690	2
MmCD00627691	2
MmCD00627692	0
MmCD00627693	2
MmCD00627694	2
MmCD00627695	2
MmCD00627696	2
MmCD00627697	2
MmCD00627698	1
MmCD00627699	1
MmCD00627700	2
MmCD00627701	2
MmCD00627738	1
MmCD00627739	2
MmCD00627751	2
MmCD00627782	1
MmCD00627806	2
MmCD00628019	0
MmCD00628020	0
MmCD00628039	0
MmCD00628111	2
MmCD00662815	0
MmCD00662816	0
MmCD00662817	2
MmCD00662818	2
MmCD00662819	2
MmCD00663326	0
MmCD00663950	2
MmCD00663951	2
MmCD00663952	2
MmCD00663953	2
MmCD00663954	2
MmCD00663955	2
MmCD00663956	2
MmCD00663957	2
MmCD00663958	2
MmCD00664553	2
MmCD00664554	2
MmCD00665634	2
MmCD00665638	2
MmCD00665670	2
MmCD00665671	0
MmCD00665672	1
MmCD00665692	1
MmCD00665693	1
MmCD00665700	0
MmCD00665701	2
MmCD00665727	2
MmCD00665741	2
MmCD00665742	2
MmCD00665743	2
MmCD00665744	2
MmCD00665830	1
MmCD00665831	1
MmCD00665832	1
MmCD00665833	1
MmCD00665834	1
MmCD00665835	1
MmCD00665836	2
MmCD00665855	2
MmCD00665861	2
MmCD00665863	2
MmCD00665961	2
MmCD00665978	0
MmCD00666141	2
MmCD00666175	0
MmCD00666176	1
MmCD00666179	0
MmCD00666180	0
MmCD00666190	2
MmCD00666241	0
MmCD00670589	2
MmCD00670590	0
MmCD00670591	2
MmCD00670592	2
MmCD00670625	2
MpCD00331165	0
MpCD00331166	0
MpCD00331167	0
MpCD00341358	2
MpCD00342987	2
MpCD00342988	2
MpCD00342991	2
MpCD00342992	0
MpCD00342997	2
MpCD00342998	2
MpCD00343000	1
MpCD00343003	0
MpCD00344595	0
MpCD00344596	0
MpCD00540175	0
MpCD00540176	0
MpCD00540766	2
MpCD00590133	2
MpCD00627833	2
MsCD00331607	1
MsCD00331608	2
MsCD00331609	1
MsCD00331610	1
MsCD00331611	1
MsCD00331848	2
MsCD00331849	2
MsCD00331850	1
MsCD00332018	2
MsCD00332019	2
MsCD00332020	2
MsCD00334879	2
MsCD00334880	1
MsCD00334881	2
MsCD00334882	2
MsCD00334883	2
MsCD00338839	0
MsCD00338840	0
MsCD00338841	0
MsCD00338842	0
MsCD00338843	0
MsCD00338844	1
MsCD00338845	0
MsCD00338846	0
MsCD00338847	0
MsCD00338848	0
MsCD00338849	0
MsCD00338850	0
MsCD00338851	1
MsCD00338852	1
MsCD00338853	2
MsCD00339004	1
MsCD00339005	1
MsCD00339006	2
MsCD00339007	2
MsCD00339008	1
MsCD00339076	2
MsCD00339453	0
MsCD00339454	0
MsCD00339455	0
MsCD00339456	1
MsCD00339457	0
MsCD00339458	0
MsCD00339459	0
MsCD00339460	1
MsCD00339461	2
MsCD00339462	0
MsCD00339802	0
MsCD00339803	2
MsCD00339804	0
MsCD00341375	2
MsCD00341390	2
MsCD00344350	0
MsCD00344542	0
MsCD00344543	0
MsCD00344544	0
MsCD00344545	0
MsCD00344546	0
MsCD00344547	2
MsCD00344548	2
MsCD00344549	0
MsCD00344550	1
MsCD00344551	2
MsCD00344552	2
MsCD00385387	2
MsCD00385468	2
MsCD00385469	2
MsCD00385470	2
MsCD00385471	2
MsCD00385472	2
MsCD00385473	2
MsCD00385474	2
MsCD00385475	2
MsCD00385476	2
MsCD00385477	2
MsCD00385478	2
MsCD00385479	2
MsCD00385480	2
MsCD00385481	2
MsCD00385482	0
MsCD00385483	2
MsCD00385484	1
MsCD00385485	2
MsCD00385486	0
MsCD00385526	2
MsCD00385527	2
MsCD00385528	2
MsCD00385529	2
MsCD00385530	2
MsCD00385531	0
MsCD00385532	2
MsCD00385533	0
MsCD00385534	2
MsCD00385535	2
MsCD00423088	1
MsCD00423089	0
MsCD00423090	1
MsCD00423469	0
MsCD00429624	2
MsCD00530774	2
MsCD00530818	2
MsCD00530819	0
MsCD00530931	0
MsCD00530955	2
MsCD00530956	1
MsCD00530957	1
MsCD00530958	1
MsCD00530959	2
MsCD00530960	2
MsCD00540187	2
MsCD00540188	2
MsCD00540189	2
MsCD00540190	2
MsCD00540191	1
MsCD00540192	2
MsCD00540193	1
MsCD00540194	2
MsCD00540195	2
MsCD00540196	2
MsCD00540197	0
MsCD00540198	2
MsCD00540199	0
MsCD00540200	2
MsCD00540201	2
MsCD00540202	2
MsCD00540203	0
MsCD00540970	0
MsCD00540971	1
MsCD00540972	0
MsCD00540973	1
MsCD00591197	2
MsCD00591198	0
MsCD00591199	0
MsCD00591200	2
MsCD00591201	2
MsCD00598689	2
MsCD00598820	0
MsCD00598821	1
MsCD00598833	0
MsCD00627832	2
MsCD00665804	0
MsCD00665982	2
MsCD00666189	0
MsCD00666210	2
MsCD00666211	2
MsCD00666220	0
MsCD00666221	2
MsCD00666222	2
MtCD00331055	2
MtCD00331056	2
MtCD00331057	2
MtCD00331058	2
MtCD00331484	2
MtCD00331485	2
MtCD00331486	2
MtCD00331487	2
MtCD00331488	2
MtCD00331489	2
MtCD00331758	2
MtCD00331759	2
MtCD00334822	2
MtCD00334823	1
MtCD00334824	1
MtCD00334825	2
MtCD00334979	0
MtCD00338587	0
MtCD00338588	1
MtCD00338589	1
MtCD00339712	1
MtCD00339713	0
MtCD00341016	2
MtCD00341019	2
MtCD00341023	2
MtCD00341044	2
MtCD00341046	2
MtCD00341047	2
MtCD00343545	2
MtCD00343546	1
MtCD00343547	1
MtCD00343548	0
MtCD00343549	0
MtCD00343550	2
MtCD00343551	2
MtCD00343552	2
MtCD00344202	2
MtCD00344203	2
MtCD00344204	2
MtCD00344205	2
MtCD00344206	2
MtCD00423040	0
MtCD00530793	2
MtCD00530908	1
MtCD00531085	2
MtCD00531086	2
MtCD00531087	1
MtCD00539636	0
MtCD00539669	0
MtCD00539670	1
MtCD00539947	2
MtCD00539948	2
MtCD00539949	2
MtCD00539950	2
MtCD00539951	2
MtCD00539952	2
MtCD00540151	2
MtCD00540152	2
MtCD00540153	1
MtCD00540154	2
MtCD00540155	2
MtCD00540156	2
MtCD00540157	2
MtCD00540158	2
MtCD00540159	2
MtCD00540160	2
MtCD00540161	1
MtCD00540241	2
MtCD00540242	2
MtCD00540243	2
MtCD00540244	2
MtCD00540245	2
MtCD00540246	2
MtCD00540247	2
MtCD00540248	2
MtCD00540249	2
MtCD00540250	1
MtCD00540451	2
MtCD00540452	2
MtCD00540453	2
MtCD00540887	2
MtCD00540888	2
MtCD00598391	2
MtCD00598771	1
MtCD00627746	2
MtCD00627747	0
MtCD00627792	2
MtCD00628035	2
MtCD00666283	2
MtCD00666284	2
MvCD00339075	2
NaCD00338999	0
NaCD00339000	0
NaCD00339001	0
NaCD00339002	0
NaCD00339003	2
NaCD00339440	0
NaCD00339441	0
NaCD00339442	0
NaCD00339443	0
NaCD00339444	2
NaCD00339445	2
NaCD00339446	0
NaCD00339447	1
NaCD00339448	0
NaCD00339449	1
NaCD00339450	2
NaCD00339451	0
NaCD00339452	1
NaCD00339826	0
NaCD00339827	2
NaCD00423085	0
NaCD00423124	0
NaCD00530952	0
NaCD00531002	1
NaCD00540354	1
NaCD00540356	2
NaCD00540358	1
NaCD00540359	1
NaCD00540360	2
NaCD00540361	1
NaCD00540362	0
NaCD00540364	2
NaCD00540365	1
NaCD00540366	1
NaCD00540367	1
NaCD00540368	1
NaCD00540369	1
NaCD00540370	1
NaCD00540961	2
NaCD00540962	2
NaCD00540964	2
NaCD00540965	2
NaCD00540966	2
NaCD00540969	2
NaCD00591237	0
NaCD00591498	0
NaCD00665616	1
NaCD00666217	0
NaCD00666218	1
NaCD00666219	1
NaCD00666265	0
NeCD00331629	1
NeCD00331630	1
NeCD00331631	0
NeCD00331632	1
NeCD00331633	1
NeCD00331683	1
NeCD00331684	2
NeCD00331685	1
NeCD00331686	2
NeCD00331687	1
NeCD00331688	0
NeCD00331689	2
NeCD00331690	1
NeCD00331691	2
NeCD00331692	2
NeCD00331693	2
NeCD00331694	0
NeCD00334842	1
NeCD00338831	1
NeCD00338832	1
NeCD00338888	2
NeCD00338889	1
NeCD00338890	2
NeCD00338891	1
NeCD00339061	0
NeCD00339725	2
NeCD00340058	2
NeCD00341376	1
NeCD00341379	1
NeCD00341380	0
NeCD00343482	2
NeCD00343483	2
NeCD00343484	0
NeCD00343485	1
NeCD00343486	1
NeCD00343487	0
NeCD00343541	2
NeCD00343542	2
NeCD00343688	1
NeCD00343689	1
NeCD00343690	1
NeCD00343691	1
NeCD00343692	1
NeCD00343693	1
NeCD00343751	0
NeCD00343752	2
NeCD00343753	0
NeCD00343754	1
NeCD00343755	1
NeCD00343756	0
NeCD00343757	0
NeCD00343807	2
NeCD00343808	2
NeCD00343809	2
NeCD00343810	2
NeCD00343811	2
NeCD00343812	2
NeCD00343813	2
NeCD00343814	0
NeCD00344273	2
NeCD00344274	2
NeCD00344275	0
NeCD00344276	0
NeCD00344277	2
NeCD00344278	0
NeCD00344279	2
NeCD00344280	2
NeCD00344281	2
NeCD00344282	0
NeCD00344283	0
NeCD00344284	2
NeCD00385376	2
NeCD00385377	0
NeCD00385378	0
NeCD00385379	1
NeCD00385380	2
NeCD00385381	2
NeCD00385382	0
NeCD00385383	0
NeCD00385384	2
NeCD00385385	0
NeCD00385386	0
NeCD00385438	2
NeCD00385439	2
NeCD00385440	1
NeCD00385441	1
NeCD00385442	1
NeCD00385443	1
NeCD00385621	1
NeCD00385622	1
NeCD00530941	0
NeCD00530965	1
NeCD00530966	1
NeCD00531032	0
NeCD00531033	2
NeCD00531034	2
NeCD00531035	2
NeCD00531036	2
NeCD00531037	0
NeCD00531299	2
NeCD00531300	2
NeCD00531301	2
NeCD00536311	2
NeCD00536312	1
NeCD00536313	2
NeCD00539608	1
NeCD00539609	2
NeCD00539610	2
NeCD00540571	0
NeCD00540572	1
NeCD00540573	1
NeCD00540763	1
NeCD00540764	1
NeCD00540765	2
NeCD00540943	2
NeCD00541055	2
NeCD00591319	0
NeCD00591320	0
NeCD00591321	0
NeCD00591322	0
NeCD00591323	0
NeCD00591327	1
NeCD00591328	1
NeCD00591329	1
NeCD00591389	2
NeCD00591390	2
NeCD00591391	0
NeCD00591392	0
NeCD00591393	2
NeCD00596572	0
NeCD00598096	2
NeCD00598701	0
NeCD00598702	0
NeCD00598703	1
NeCD00598704	1
NeCD00598711	2
NeCD00598718	1
NeCD00598719	1
NeCD00598759	1
NeCD00598792	2
NeCD00605601	0
NeCD00605603	0
NeCD00605604	1
NeCD00626501	0
NeCD00627737	2
NeCD00627846	1
NeCD00627914	1
NeCD00627963	2
NeCD00665603	0
NeCD00665604	0
NeCD00665605	0
NeCD00665606	1
NeCD00665607	1
NeCD00665608	0
NeCD00665902	0
NgCD00331677	0
NgCD00331678	1
NgCD00331679	1
NgCD00331680	0
NgCD00331681	2
NgCD00331682	2
NgCD00338269	2
NgCD00338656	0
NgCD00338657	2
NgCD00338658	2
NgCD00338880	2
NgCD00338881	2
NgCD00338882	2
NgCD00338883	2
NgCD00338884	0
NgCD00338885	2
NgCD00338886	2
NgCD00338887	0
NgCD00340057	0
NgCD00341378	2
NgCD00344053	2
NgCD00344054	2
NgCD00344055	0
NgCD00344056	0
NgCD00344057	2
NgCD00344058	2
NgCD00344059	0
NgCD00344060	2
NgCD00344061	2
NgCD00344104	2
NgCD00344105	2
NgCD00344106	2
NgCD00344107	1
NgCD00344108	2
NgCD00344109	2
NgCD00344110	2
NgCD00344111	0
NgCD00344112	1
NgCD00344113	2
NgCD00344114	1
NgCD00344115	2
NgCD00344116	2
NgCD00344117	2
NgCD00344118	2
NgCD00344119	2
NgCD00344120	2
NgCD00344121	2
NgCD00344122	2
NgCD00344123	0
NgCD00344221	2
NgCD00385371	1
NgCD00385372	0
NgCD00385423	1
NgCD00385424	1
NgCD00385425	1
NgCD00385426	1
NgCD00385427	1
NgCD00385428	1
NgCD00385429	1
NgCD00385430	1
NgCD00385431	2
NgCD00385432	0
NgCD00385433	1
NgCD00385434	1
NgCD00385435	2
NgCD00385436	0
NgCD00385437	0
NgCD00422958	0
NgCD00423301	1
NgCD00423302	0
NgCD00530840	2
NgCD00536278	2
NgCD00536279	2
NgCD00536280	2
NgCD00536302	0
NgCD00536303	2
NgCD00536304	0
NgCD00536305	2
NgCD00536306	0
NgCD00536307	2
NgCD00536308	2
NgCD00536309	2
NgCD00536310	2
NgCD00540617	2
NgCD00540940	2
NgCD00591284	2
NgCD00627830	1
NgCD00665928	2
NgCD00665929	1
NgCD00666112	2
NgCD00666113	2
NgCD00666114	2
NgCD00666261	2
NmCD00338240	0
NmCD00338241	2
NmCD00338544	2
NmCD00338545	2
NmCD00338546	1
NmCD00338547	1
NmCD00338548	2
NmCD00338549	0
NmCD00338550	1
NmCD00338551	1
NmCD00338552	0
NmCD00338871	2
NmCD00338872	2
NmCD00338873	2
NmCD00338874	2
NmCD00338875	2
NmCD00338876	0
NmCD00338877	2
NmCD00338878	0
NmCD00338879	0
NmCD00385421	1
NmCD00385422	1
NmCD00422999	0
NmCD00423004	2
NmCD00530883	2
NmCD00531157	2
NmCD00536176	0
NmCD00536177	0
NmCD00536299	2
NmCD00536300	1
NmCD00536301	2
NmCD00540568	1
NmCD00540569	1
NmCD00540570	0
NmCD00585194	1
NmCD00590486	1
NmCD00590487	2
NmCD00590488	2
NmCD00590489	2
NmCD00596556	1
NmCD00596557	0
NmCD00596558	1
NmCD00596559	2
NmCD00596560	1
NmCD00596561	0
NmCD00596562	0
NmCD00596563	0
NmCD00596564	0
NmCD00596565	0
NmCD00596566	2
NmCD00596567	0
NmCD00596568	1
NmCD00596569	2
NmCD00596570	1
NmCD00596571	0
NmCD00597040	1
NmCD00597041	2
NmCD00597042	2
NmCD00597043	2
NmCD00597044	0
NmCD00597045	2
NmCD00597046	2
NmCD00597047	2
NmCD00597048	0
NmCD00597049	1
NmCD00597050	2
NmCD00597051	2
NmCD00597052	2
NmCD00597053	2
NmCD00597054	0
NmCD00597055	0
NmCD00597056	1
NmCD00597057	2
NmCD00597058	0
NmCD00597059	2
NmCD00598784	2
NmCD00598785	0
NmCD00600776	2
NmCD00665612	1
NmCD00666171	1
NpCD00305984	2
NpCD00305985	2
NpCD00305986	2
NpCD00334874	0
NpCD00334875	0
NpCD00334989	0
NpCD00334990	2
NpCD00336893	1
NpCD00338244	0
NpCD00338655	0
NpCD00338854	2
NpCD00338855	2
NpCD00338856	2
NpCD00338857	2
NpCD00338858	2
NpCD00338859	2
NpCD00338860	2
NpCD00338861	0
NpCD00339825	2
NpCD00343698	2
NpCD00344167	0
NpCD00344168	1
NpCD00344169	2
NpCD00385616	0
NpCD00385618	0
NpCD00385619	2
NpCD00422918	0
NpCD00422919	0
NpCD00423061	2
NpCD00423122	2
NpCD00423123	2
NpCD00530773	1
NpCD00536281	2
NpCD00540166	0
NpCD00540167	0
NpCD00540353	0
NpCD00540355	0
NpCD00540357	0
NpCD00540363	0
NpCD00540939	2
NpCD00540963	2
NpCD00540967	0
NpCD00540968	0
NpCD00541005	2
NpCD00541006	2
NpCD00541008	2
NpCD00541009	2
NpCD00541013	2
NpCD00541014	2
NpCD00585200	2
NpCD00589074	2
NpCD00591236	0
NpCD00591256	0
NpCD00591266	2
NpCD00591530	0
NpCD00598095	2
NpCD00665818	2
NpCD00665819	2
NpCD00665862	0
NpCD00665864	1
NpCD00665955	1
NpCD00666174	2
NpCD00666262	0
NsCD00331041	2
NsCD00331070	1
NsCD00331159	1
NsCD00331160	1
NsCD00331675	1
NsCD00331676	1
NsCD00331713	2
NsCD00331714	2
NsCD00331715	1
NsCD00331716	2
NsCD00331717	2
NsCD00331718	1
NsCD00331785	1
NsCD00331786	2
NsCD00338237	2
NsCD00338238	2
NsCD00338239	2
NsCD00338346	0
NsCD00338347	2
NsCD00338348	2
NsCD00338349	1
NsCD00338350	0
NsCD00338351	1
NsCD00338352	0
NsCD00338353	1
NsCD00338354	1
NsCD00338355	2
NsCD00338356	2
NsCD00338357	2
NsCD00338524	2
NsCD00338525	0
NsCD00338526	2
NsCD00338527	2
NsCD00338528	1
NsCD00338529	2
NsCD00338530	2
NsCD00338531	1
NsCD00338532	2
NsCD00338533	1
NsCD00338534	1
NsCD00338535	2
NsCD00338536	2
NsCD00338537	1
NsCD00338538	0
NsCD00338539	2
NsCD00338540	2
NsCD00338541	1
NsCD00338542	1
NsCD00338543	2
NsCD00339342	1
NsCD00339368	0
NsCD00339369	2
NsCD00339370	0
NsCD00339371	0
NsCD00339372	0
NsCD00339373	0
NsCD00339374	2
NsCD00339375	0
NsCD00339376	1
NsCD00339377	1
NsCD00339378	1
NsCD00339379	2
NsCD00339380	2
NsCD00339381	1
NsCD00339382	2
NsCD00339383	1
NsCD00339384	2
NsCD00339385	2
NsCD00339386	0
NsCD00339387	1
NsCD00339526	2
NsCD00339670	2
NsCD00339671	2
NsCD00339672	0
NsCD00340053	0
NsCD00340054	1
NsCD00340056	2
NsCD00340073	1
NsCD00341377	1
NsCD00343480	1
NsCD00343481	2
NsCD00343510	2
NsCD00343511	0
NsCD00343512	2
NsCD00343513	0
NsCD00343514	0
NsCD00343515	2
NsCD00343516	2
NsCD00343517	2
NsCD00343518	2
NsCD00343519	0
NsCD00343520	2
NsCD00343521	2
NsCD00343522	0
NsCD00343523	2
NsCD00343524	0
NsCD00343525	0
NsCD00343526	0
NsCD00343527	1
NsCD00343528	1
NsCD00343529	1
NsCD00343530	1
NsCD00343531	1
NsCD00343532	1
NsCD00343533	1
NsCD00343534	1
NsCD00343535	0
NsCD00343536	0
NsCD00343537	0
NsCD00343538	0
NsCD00343539	0
NsCD00343540	0
NsCD00343567	1
NsCD00343568	0
NsCD00343569	2
NsCD00343570	0
NsCD00343581	0
NsCD00343680	0
NsCD00343681	1
NsCD00343682	2
NsCD00343683	2
NsCD00343684	1
NsCD00343685	2
NsCD00343686	2
NsCD00343687	2
NsCD00343743	1
NsCD00343746	2
NsCD00343747	1
NsCD00343748	2
